,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag,TO_OMC_Duration
customer_marketing_experience,0.23753543987147693,0.25275838479121665,0.3239529866364298,0.137103063170979,0.09024676645388169,0.29808056881962774,0.21414645404601937,0.01227538084062487,0.12026814859416644,0.090072870438055,0.017918601957718244,0.07643196125685739,0.010551945240520383,-0.10688168710411133,-0.0376535197166659,-0.13901327660799506,-0.06899169030571706,0.3152948707602187,0.17062080737041116,0.11513421540022464,0.2544722949933561,0.22365771532337678,0.18396484222638906,1.0,-0.05679588915845406,0.19697772243652273,0.179226964931723,-0.0357108860793474,-0.00039398000696132143,-0.06226731978228415,0.2001425874208111,0.1816185769369496,-0.14790486946120884,-0.026070220050774907,0.024272273840376637,-0.07910963325752386,0.06144353118538744,0.029709845872865053,0.017152418190510867,-0.13779131098987046,0.07175909397830738,0.242944550443664,0.02501375649096884,0.07386107348807293,0.18215061791979825,0.22474398413584687,0.21366615356495422
technical_quality_score,-0.06324386815529048,-0.10411780710800596,0.03232307712765775,-0.11932980201808956,0.036656953687874944,0.13532686724106563,-0.08877291588588145,-0.02530981395593223,-0.16970506792112205,-0.0322344806709303,0.1463011542067129,0.22707580811745057,-0.17915770406077502,-0.3315693632321452,0.027251433250565737,-0.007282456151185254,-0.24734017631713812,0.03710748963446699,-0.0962796186967192,-0.1575583981911945,-0.13962232356915835,-0.23936594363820304,-0.12707777933202594,-0.05679588915845406,1.0,-0.3191173689004188,0.017709936927316528,0.0435494005152637,-0.15291726913903242,0.11483744693823526,0.10365482708558067,-0.0281110915518023,0.15992392931740407,-0.08594708787893658,-0.1108717433638282,-0.13149904445477298,-0.03410919306568201,0.03155481115109207,-0.09146780365229457,-0.04439193094398649,-0.043562806380010415,0.005508875900993574,-0.027326381260476627,0.15257250607046588,0.05726301967929237,-0.1691808155981228,-0.08877395637435569
technical_quality_issues,0.32804363379613455,0.3028782535471287,0.22429403547557275,0.23254873962495756,-0.0508161571355411,-0.1412127969799118,0.3553551567323273,-0.001372568193871989,0.030000481220490115,0.13190323244626298,-0.003435260291887778,-0.08128389698895822,0.11071426974422739,0.14940003090877457,-0.15067696604180525,0.13474741346712532,0.013052970809972598,-0.023167787325257788,0.2982066737813657,-0.0912815904797779,-0.10841307479451466,0.017959492624773154,-0.11774543937174088,0.19697772243652273,-0.3191173689004188,1.0,0.3648885254238883,0.12098632180455252,0.15543658749662043,-0.00999202537810541,0.07184862546591458,0.197304799770179,-0.004440853238471528,0.11914482247166476,0.26757099961856917,0.19487246387314658,0.058993860253641034,-0.14653435420346553,-0.00461310338648751,0.11931845017355551,0.10755850235695058,0.12311735103185789,-0.0017957009250210423,-0.108380957387104,0.2636530369074026,0.3026642171186611,0.35487488548908935
TO_OMC_Disposiion,0.6376977439174879,0.6790594954959668,0.5780013262929561,0.6670845872671751,-0.07288015999033404,0.009438720205364905,0.7548997440160369,0.18983935374990377,0.13689840270079348,0.2173448920712776,-0.040084719974435704,0.22806092526565191,0.03903931399204022,0.09037428487349645,0.01620629304769512,0.1493113213737396,0.051483202217049134,-0.01332507699971176,0.3740294456806516,-0.19087035955706083,-0.20072219513259038,-0.06919193438540762,0.012278750793076689,0.179226964931723,0.017709936927316528,0.3648885254238883,1.0,0.3935590066941201,0.25406321256024483,-0.06863809239184228,0.29792515468197345,0.5110691974100816,-0.014239653357531221,0.17239472127655636,0.22759500148826162,0.17239472127655636,0.13762047064079508,0.0419626833957678,0.3759010242274395,0.1094754673080307,0.2749722193363799,-0.07031156744089019,0.13597334329936328,0.13030942927617423,0.5357656117313372,0.6079889180048208,0.755206575867774
omc_agent_sentiment_style,0.29617358365406493,0.3298078300348623,0.1781725552843252,0.3218827997321141,0.07453644233811109,0.18674045401264558,0.3697856437133034,0.08847540728589193,0.05320012099283739,0.05624717938662241,0.30739145458213313,-0.03643360228604201,-0.059274313050572944,0.06754865908095224,0.03853501899072922,0.014559946296804854,0.03574500242628937,-0.006454784136487016,0.31066687600403964,0.025891179877389446,0.05590975844013531,0.1083109532363617,-0.08138027997810544,-0.0357108860793474,0.0435494005152637,0.12098632180455252,0.3935590066941201,1.0,0.5208135919648449,-0.4065408580548724,-0.29004889899242203,-0.045660006002247205,-0.27057919947711084,0.5956966332151696,0.5956966332151696,0.5956966332151696,0.6491165755123879,-0.22144409896124,-0.03872702646820144,-0.08248821700147689,-0.03472415061635398,0.020854902200872105,-0.015301510244395092,-0.11424640439736597,0.010832422105567306,0.5136131483520872,0.369789977892218
omc_who_said_hello_first,0.2652226571136592,0.26000698088407237,0.16491043009309486,0.2101891285815972,0.07906116817183155,0.14161125274184566,0.23380861618070886,0.1527514339988551,0.1913443428238553,0.09608582805024404,0.296425245889427,-0.12202445620953914,-0.11708586495907401,0.14502912133851573,0.12514667678484045,-0.06700910192002675,0.1937844786715093,-0.07595861534476119,0.4234515787584794,0.13736353610193122,0.0753559347168508,0.15598824840143563,0.10113480592808932,-0.00039398000696132143,-0.15291726913903242,0.15543658749662043,0.25406321256024483,0.5208135919648449,1.0,-0.3454324266304456,-0.4123126708104437,-0.2789008396345322,-0.34103458431297007,0.6260794434430185,0.7222979684353139,0.7222979684353139,0.7250603540804014,-0.2273867658240414,-0.12489446795246939,-0.06949575460205204,-0.08662414228357665,-0.09598031741484517,-0.14818291054838895,-0.23887911153161553,-0.0552997112689827,0.4380602009458714,0.2338113566017921
customer_talk_percentage,-0.10166160992766027,-0.1407582218507511,-0.09839975048264518,-0.1412953229957293,-0.0822340860445075,-0.1274300495469928,-0.11018000466204628,-0.35014128088111646,-0.10414689674506732,-0.16523920986989687,-0.18947410840033355,0.17541270980330761,0.14649512310268623,0.15984298853615103,-0.14330370378476098,0.10235224244079497,-0.015140962471452699,-0.06456363903686306,-0.146466068730743,-0.017480952226787486,-0.27236091379896366,-0.06159668106433684,0.17367186970628945,-0.06226731978228415,0.11483744693823526,-0.00999202537810541,-0.06863809239184228,-0.4065408580548724,-0.3454324266304456,1.0,0.26801184376885506,0.1658686436616581,0.3921489926542121,-0.5192157852936988,-0.4274931229074303,-0.49628511969713174,-0.4134870247483804,0.30704069324505584,-0.0651956908105584,0.16031397819586704,0.14833050245501034,-0.044400504784122184,0.09532765698993236,0.19612658367437164,0.09580170060496646,-0.3707841710837052,-0.11034550067255304
total_discovery_questions,0.2514309034300965,0.3610767058252793,0.32432673734283174,0.26202302357803486,-0.15173815043982772,-0.10883125860181533,0.33434420073570387,-0.06494307106357053,-0.09620050179341855,0.1777044235112843,-0.14928541393693218,0.07704084262959786,-0.06248908572343101,0.10036159960118146,0.1589925580417426,0.19146662393275565,0.008833783992168902,-0.011291863245662353,-0.17038264982308532,0.03817446265359716,-0.08880003679356825,-0.011581731370547514,-0.07145029582260468,0.2001425874208111,0.10365482708558067,0.07184862546591458,0.29792515468197345,-0.29004889899242203,-0.4123126708104437,0.26801184376885506,1.0,0.5632796452666544,0.27080751922587243,-0.44454009574234987,-0.4330362855013279,-0.4765864242709112,-0.5117995500146888,0.21154876639687437,0.28115946190500096,0.05873836951893362,0.24290717762324743,-0.07530877640170709,0.3086841729602423,0.354315406703584,0.36699298123971785,-0.08796216896692763,0.33407744946446966
total_buying_signals,0.4504864919503438,0.5204708048212243,0.4670406580733467,0.4859319068978114,-0.12572163617959203,-0.050766515283878696,0.5527674695273841,-0.018874835081101302,-0.03275143105598767,0.09927871366311844,-0.24899492982891233,0.23188993790596202,0.05324820080631285,-0.033748423398745106,-0.11769318715174662,0.21814129318815872,-0.001002208667265616,-0.06558947337318331,0.10385322404906369,-0.14181622499975086,-0.14823037819749418,-0.06706308735388342,-0.08727328806857224,0.1816185769369496,-0.0281110915518023,0.197304799770179,0.5110691974100816,-0.045660006002247205,-0.2789008396345322,0.1658686436616581,0.5632796452666544,1.0,0.3355093638509448,-0.34049703471366516,-0.3338531901338863,-0.3737162576125593,-0.4321248624750392,0.1622155240502969,0.47098741860173476,0.29772303910687553,0.4983702752739575,0.04918317763175704,0.2786229760572229,0.4387780895585604,0.5000919017025482,0.2838373368212962,0.5529166764744249
time_to_reason_seconds,0.015391022565896213,0.00667055417442619,0.0037979870880644473,-0.048019776940754225,-0.14585099181988864,-0.17923411248661206,-0.042323649519630656,-0.1635493327171942,-0.13388884977568333,-0.04819653978829598,-0.33986263993779386,0.23905533551515876,0.12464053405298971,-0.05857933691160428,-0.04322465952578442,0.05905686160044339,0.020062440679036054,-0.04025385133084871,-0.35684898565631096,-0.10192892775072329,-0.05774227275238552,-0.07171797260928545,-0.06002247584182919,-0.14790486946120884,0.15992392931740407,-0.004440853238471528,-0.014239653357531221,-0.27057919947711084,-0.34103458431297007,0.3921489926542121,0.27080751922587243,0.3355093638509448,1.0,-0.3591524526700842,-0.36079241820739055,-0.36079241820739055,-0.44745328757548475,0.09303940897951499,0.2656052120716381,0.28072609287412964,0.33572770864341317,-0.05206013596658984,0.12267527158790573,0.31817625029008884,0.19581912119478573,-0.0735754778061193,-0.042018810462588464
location_mentioned,0.19032154944310536,0.16903881789835995,0.10110204702818582,0.19301373431682897,0.18501758189317435,0.15877683720748895,0.17840706386428587,0.2618387765724861,0.21229646193346774,0.05005046598196109,0.24217377106379756,-0.058785147024205356,0.012276938553721027,0.07171638145728161,0.071833207761318,-0.06052275326688024,0.11177659562422237,0.05097934219453004,0.4174245917252261,0.03587480016670876,0.07968190728895959,0.08268016050584384,-0.023149193667687754,-0.026070220050774907,-0.08594708787893658,0.11914482247166476,0.17239472127655636,0.5956966332151696,0.6260794434430185,-0.5192157852936988,-0.44454009574234987,-0.34049703471366516,-0.3591524526700842,1.0,0.7714285714285715,0.8857142857142857,0.7559289460184544,-0.4064059506701715,-0.266329510917534,-0.17821044315037077,-0.3032315361625559,-0.08668961235010092,-0.2804349854875095,-0.2774500741260211,-0.22392396579028567,0.36037055555439246,0.1784091549355526
business_type_mentioned,0.19878028497391007,0.17150054825610306,0.078908914753706,0.12207706273030208,0.10586057520691936,0.15877683720748895,0.20459525672509846,0.21121661310180545,0.13799270025675403,0.0976394336369405,0.2277012349444471,-0.058785147024205356,0.06956931847108581,0.07171638145728161,0.071833207761318,-0.06052275326688024,0.18118625581023143,-0.017887488489308784,0.3968662071220565,0.03587480016670876,0.07968190728895959,0.08268016050584384,-0.023149193667687754,0.024272273840376637,-0.1108717433638282,0.26757099961856917,0.22759500148826162,0.5956966332151696,0.7222979684353139,-0.4274931229074303,-0.4330362855013279,-0.3338531901338863,-0.36079241820739055,0.7714285714285715,1.0,0.8857142857142857,0.7559289460184544,-0.4272686791439996,-0.2374187416403017,-0.21947098910144183,-0.3032315361625559,-0.08668961235010092,-0.32417255203143297,-0.3744724926854272,-0.140195874233918,0.40814060594183516,0.2045976547426062
within_45_seconds,0.14210675691751867,0.14360093753501452,0.057537750341243955,0.16084477859735746,0.18501758189317435,0.15877683720748895,0.16858649154148114,0.21121661310180545,0.21229646193346774,0.1107674247141762,0.24217377106379756,-0.12299661531218352,0.05156314192562831,0.07171638145728161,0.16357200321553134,-0.06052275326688024,0.11177659562422237,-0.017887488489308784,0.3468110098273827,0.03587480016670876,0.07968190728895959,0.08268016050584384,-0.023149193667687754,-0.07910963325752386,-0.13149904445477298,0.19487246387314658,0.17239472127655636,0.5956966332151696,0.7222979684353139,-0.49628511969713174,-0.4765864242709112,-0.3737162576125593,-0.36079241820739055,0.8857142857142857,0.8857142857142857,1.0,0.7559289460184544,-0.37552911252890586,-0.18660587442577217,-0.16328641589147272,-0.3032315361625559,-0.08668961235010092,-0.2804349854875095,-0.2774500741260211,-0.140195874233918,0.40814060594183516,0.1685884675079075
call_structure_framed,0.10350616162015996,0.0976968948222949,0.021747225485864757,0.09274922853181397,0.2207843794489088,0.21004201260420147,0.11728343655557225,0.18377390931000398,0.1544630016860827,0.11939606113957703,0.4020526798281116,-0.08972935373677848,-0.08752020690593285,0.0845122847446515,0.041979534934484024,-0.05337605126836238,0.1381280152696844,0.09859551275466977,0.4710064185185597,0.06327719971683327,0.08784104611578832,0.12257607154076607,0.020658713520602,0.06144353118538744,-0.03410919306568201,0.058993860253641034,0.13762047064079508,0.6491165755123879,0.7250603540804014,-0.4134870247483804,-0.5117995500146888,-0.4321248624750392,-0.44745328757548475,0.7559289460184544,0.7559289460184544,0.7559289460184544,1.0,-0.4139819340901145,-0.3245060242629472,-0.30968835048308385,-0.267425078119404,-0.07645305184365354,-0.31482299918936274,-0.3677825252691259,-0.19748237535614363,0.3695546007081817,0.11728481120979799
total_objections,0.008542141807890312,0.12679878345932183,0.10899581718267691,0.16108463161910366,-0.02838471880080663,-0.0656982745114288,0.15929042908701616,-0.08506835925747643,0.026229032139214688,0.007680782470988521,-0.053529331831462294,0.07206058102881391,0.04035249635060256,-0.03340652094037978,0.14042677359258737,-0.06540629397698251,-0.14958613654207895,-0.13668716944705359,-0.22421515822345287,-0.0020956494018064867,0.10996656903846327,0.09328620100883812,0.14470951893775427,0.029709845872865053,0.03155481115109207,-0.14653435420346553,0.0419626833957678,-0.22144409896124,-0.2273867658240414,0.30704069324505584,0.21154876639687437,0.1622155240502969,0.09303940897951499,-0.4064059506701715,-0.4272686791439996,-0.37552911252890586,-0.4139819340901145,1.0,0.5062301144257467,0.21717991761309036,0.22008979231537287,0.18349193170642614,0.7712403521335215,0.34926749218183983,0.4026711090645847,-0.04977035817182173,0.1592863202448266
objections_acknowledged,0.22720783585182025,0.3623729616929728,0.26934830049364333,0.3195729027179532,-0.06912363444820051,-0.04868564174169805,0.3553556519833165,0.0580143800350944,-0.0300663677023962,0.07611832093348232,-0.23626339550313355,0.225995071661567,0.0574458114069819,-0.1456291901711964,0.23374942595537207,0.05938577207297662,-0.07278385230118342,-0.23126097335560725,-0.12436310047843147,-0.21340518783647133,-0.026876094434010803,-0.0955951486402539,-0.011728967979137844,0.017152418190510867,-0.09146780365229457,-0.00461310338648751,0.3759010242274395,-0.03872702646820144,-0.12489446795246939,-0.0651956908105584,0.28115946190500096,0.47098741860173476,0.2656052120716381,-0.266329510917534,-0.2374187416403017,-0.18660587442577217,-0.3245060242629472,0.5062301144257467,1.0,0.17494333505556064,0.3849288943687296,0.08064187232267964,0.5359689895568438,0.3479044745401576,0.6473376978888855,0.364791986968987,0.3558115137128547
price_mentions_final_2min,0.26730331366780063,0.18005858120652932,0.1723577563836042,0.17212470838863178,-0.028277677724582187,-0.19676888235701534,0.22559307826415237,-0.044061109448616104,-0.026002340750253563,0.03402802811328987,-0.31443482206419693,0.06646922023238531,-0.017389863143912013,-0.031818547268248135,0.0374482980526204,0.037192367863349236,-0.003261333904844025,0.08024991125733713,0.025260160378051257,-0.08156923079954692,0.05202640434343711,-0.10113521614868878,-0.060721355979607025,-0.13779131098987046,-0.04439193094398649,0.11931845017355551,0.1094754673080307,-0.08248821700147689,-0.06949575460205204,0.16031397819586704,0.05873836951893362,0.29772303910687553,0.28072609287412964,-0.17821044315037077,-0.21947098910144183,-0.16328641589147272,-0.30968835048308385,0.21717991761309036,0.17494333505556064,1.0,0.5448793997919597,0.1538406850336944,0.36506044598582776,0.2859507164904163,0.15567367771302348,0.12140726326957273,0.22660155518491623
timeline_mentions_final_2min,0.29112437752935894,0.23378028657282965,0.19862780758434587,0.2208636232461754,0.1321572635649296,-0.029787387227518787,0.28262294817978,-0.14608989998817432,-0.09574925157047308,0.06726305619123467,-0.2663227803334082,0.059451609164073174,-0.07810546677582769,-0.06689742209841407,0.058882829146641426,0.03892934912767398,0.03886918810091309,0.02269472085906018,0.05960650538495909,-0.04961196363616394,0.044205600129620055,0.11154340479636993,-0.05286831887143637,0.07175909397830738,-0.043562806380010415,0.10755850235695058,0.2749722193363799,-0.03472415061635398,-0.08662414228357665,0.14833050245501034,0.24290717762324743,0.4983702752739575,0.33572770864341317,-0.3032315361625559,-0.3032315361625559,-0.3032315361625559,-0.267425078119404,0.22008979231537287,0.3849288943687296,0.5448793997919597,1.0,0.15984054154890923,0.3238582663439111,0.311143461175056,0.37669851988714237,0.25796173323797944,0.283080284117998
contract_mentions_final_2min,-0.06918310145129611,-0.024088253091521534,-0.037799121206265204,-0.03150263959607407,-0.013527825457490006,0.06222611740602559,-0.03125576558759785,-0.12608656093201723,-0.006441364295908597,-0.15610766403348542,0.0,0.0060025725664935225,-0.11046149369255813,-0.016859100050416007,-0.026932140527416246,-0.036726858133466565,-0.20165820403962556,0.16327717063755964,0.028171326209402728,-0.06530942291137569,0.23874370567316955,0.09288414660258017,-0.12709699293371995,0.242944550443664,0.005508875900993574,0.12311735103185789,-0.07031156744089019,0.020854902200872105,-0.09598031741484517,-0.044400504784122184,-0.07530877640170709,0.04918317763175704,-0.05206013596658984,-0.08668961235010092,-0.08668961235010092,-0.08668961235010092,-0.07645305184365354,0.18349193170642614,0.08064187232267964,0.1538406850336944,0.15984054154890923,1.0,0.08681167427132476,-0.18931297477715486,0.06685230539913686,-0.0006674907577354529,-0.03125613192978142
objections_rebutted,0.23305225041714456,0.3458294848863694,0.24788127665727472,0.31974402451718414,-0.0012380833038478584,-0.06592747961798733,0.34778427755310487,-0.021233335016749028,-0.05480165725269068,0.12434108161650093,-0.0840795352120967,-0.006515053378591333,0.015311353903884935,0.029348239874486443,0.15657371579394205,0.07811593161548264,-0.028497918841683127,-0.09956333042168362,-0.16765795310519357,0.02692042945291587,0.13154516648265496,0.16011410243731833,0.08468017951165113,0.02501375649096884,-0.027326381260476627,-0.0017957009250210423,0.13597334329936328,-0.015301510244395092,-0.14818291054838895,0.09532765698993236,0.3086841729602423,0.2786229760572229,0.12267527158790573,-0.2804349854875095,-0.32417255203143297,-0.2804349854875095,-0.31482299918936274,0.7712403521335215,0.5359689895568438,0.36506044598582776,0.3238582663439111,0.08681167427132476,1.0,0.3262200326641052,0.4711555870142586,0.15395808154769816,0.34832877932731604
total_interruptions,0.1570499718746791,0.24745482599298246,0.3065818812221981,0.27164747675536044,-0.10356987321319569,-0.07567325564883212,0.285351927866437,0.045718331303970995,-0.03705746114244541,0.1933686812447608,-0.12365439346002441,0.09079958697337186,-0.039105557036972625,-0.1719135034952738,0.035105878192441244,-0.03064805281050015,-0.11606452127644201,-0.1461006362421289,-0.026818452610713965,-0.010686236466037849,0.02136178402271393,-0.09925679014629019,0.060878170527877105,0.07386107348807293,0.15257250607046588,-0.108380957387104,0.13030942927617423,-0.11424640439736597,-0.23887911153161553,0.19612658367437164,0.354315406703584,0.4387780895585604,0.31817625029008884,-0.2774500741260211,-0.3744724926854272,-0.2774500741260211,-0.3677825252691259,0.34926749218183983,0.3479044745401576,0.2859507164904163,0.311143461175056,-0.18931297477715486,0.3262200326641052,1.0,0.3540401785701365,0.026137425914838856,0.28555638992436233
commitment_type,0.34176706489654285,0.46441206857559925,0.35058705406379986,0.49902417753840733,0.03482936433184566,-0.0649245843761678,0.5504545738357378,0.06895417932920067,-0.03780713102278977,0.212550055590413,-0.15167051411099253,0.2072850795417621,0.11697523375973565,0.11717424105725673,0.06015405317853827,0.2124206270873947,-0.046688891871484214,-0.12182842493663625,0.08638661260999606,-0.168697778030532,-0.021042736108518804,-0.0239475463313572,0.047094295549535856,0.18215061791979825,0.05726301967929237,0.2636530369074026,0.5357656117313372,0.010832422105567306,-0.0552997112689827,0.09580170060496646,0.36699298123971785,0.5000919017025482,0.19581912119478573,-0.22392396579028567,-0.140195874233918,-0.140195874233918,-0.19748237535614363,0.4026711090645847,0.6473376978888855,0.15567367771302348,0.37669851988714237,0.06685230539913686,0.4711555870142586,0.3540401785701365,1.0,0.45106721188829985,0.5500287774637999
call_result_tag,0.5151999504798404,0.6043504963145591,0.5227910001758095,0.5438799653654722,0.0890004261834831,0.11798542799183058,0.6187327643980132,0.23637657302469806,0.09796137613651883,0.13579366300337384,0.003756961986811885,0.14753500702299913,0.01493869348693511,-0.03292346384432162,-0.025919212264873533,0.10296640693834447,0.0950356090910183,-0.014632139691117488,0.3674475818147908,-0.2220346907138423,0.04499241893422925,-0.008341902424004077,-0.02163982983932473,0.22474398413584687,-0.1691808155981228,0.3026642171186611,0.6079889180048208,0.5136131483520872,0.4380602009458714,-0.3707841710837052,-0.08796216896692763,0.2838373368212962,-0.0735754778061193,0.36037055555439246,0.40814060594183516,0.40814060594183516,0.3695546007081817,-0.04977035817182173,0.364791986968987,0.12140726326957273,0.25796173323797944,-0.0006674907577354529,0.15395808154769816,0.026137425914838856,0.45106721188829985,1.0,0.618938061249327
TO_OMC_Duration,0.8056965349971035,0.8984530918774357,0.7488166811867892,0.8803976187759911,-0.04865918548084771,-0.053817427181633674,0.9999882793499724,0.28836342064674686,0.08390951089671378,0.28862949428989276,0.07955839641979998,0.14347462522713644,0.03881116641908312,0.13191283086872718,0.10398149417804711,0.11441719560319452,0.09935573563853256,0.06029235687949026,0.4619410437848472,-0.1048137716925269,-0.022823823899434468,-0.0013066280665673413,0.018116235555986737,0.21366615356495422,-0.08877395637435569,0.35487488548908935,0.755206575867774,0.369789977892218,0.2338113566017921,-0.11034550067255304,0.33407744946446966,0.5529166764744249,-0.042018810462588464,0.1784091549355526,0.2045976547426062,0.1685884675079075,0.11728481120979799,0.1592863202448266,0.3558115137128547,0.22660155518491623,0.283080284117998,-0.03125613192978142,0.34832877932731604,0.28555638992436233,0.5500287774637999,0.618938061249327,1.0
